text;label
It is commonly used in classrooms as a writing tool, as well as in sports such as gymnastics and weightlifting to improve grip and reduce slipping.;writing TASK,tool CONTEXT
Chalk is also used in construction for making mortar and as a building material.;Chalk PIVOT
Its physical attributes include low hardness, a powdery texture, a white color, and a tendency to crumble easily.;powdery TEXTURE,white COLOR
A chess piece usually has a rounded top, a wide base, and a slender middle.;chess CONTEXT,piece PIVOT,rounded GEOMETRY,top COMPONENT,wide GEOMETRY,base COMPONENT,slender GEOMETRY
It is commonly made of wood or plastic.;wood MATERIAL,plastic MATERIAL
The pieces differ in their shape and size and are used to move across the board in different ways, based on their type.;pieces PIVOT,move TASK
The most common pieces are the pawn, rook, knight, bishop, queen, and king, with each having their respective abilities and roles in the game.;pieces PIVOT
A chocolate bar is typically rectangular in shape, with a smooth surface and a glossy appearance.;chocolate CONTEXT,bar PIVOT,rectangular GEOMETRY,smooth TEXTURE,glossy TEXTURE
Chocolate bars come in various sizes and shapes, and they are commonly used for snacking, baking, or as a gift.;Chocolate CONTEXT,bars PIVOT
A cigarette typically measures 70mm-120 mm in length and 6-8 mm in diameter.;cigarette PIVOT
It contains finely cut tobacco rolled in thin paper with a filter on one end.;thin GEOMETRY,paper MATERIAL
Clementines are small, round citrus fruits with a thin, smooth, and shiny orange peel that is easy to peel and separate into segments.;Clementines PIVOT,small SIZE,round GEOMETRY,fruits CONTEXT,thin GEOMETRY,smooth TEXTURE,orange COLOR,peel COMPONENT
The most common physical attributes of a coin are its circular shape, flat surfaces, and ridged edges.;coin PIVOT,circular GEOMETRY,flat GEOMETRY
Coins are typically made of metal and come in various sizes and denominations.;Coins PIVOT,metal MATERIAL
A comb is a small, handheld tool typically made of plastic, metal, or wood and is characterized by a series of evenly spaced teeth or ridges used for grooming, styling, and untangling hair.;comb PIVOT,small SIZE,tool CONTEXT,plastic MATERIAL,metal MATERIAL,wood MATERIAL,grooming TASK,styling TASK,untangling TASK
It is commonly used to detangle knotted hair, create hairstyle, and remove lice or other debris from the hair.;detangle TASK
Combs are often used in hair salons and at home as part of daily grooming routines.;Combs PIVOT,grooming TASK
A compact disk (CD) is a flat, circular, plastic disc measuring 12 cm in diameter and approximately 1.2 mm in thickness.;CD PIVOT,flat GEOMETRY,circular GEOMETRY,disc CONTEXT
The CD is typically used to store and play audio, software, and data files, and is compatible with most computers, CD players, and gaming consoles.;CD PIVOT
The most common physical attributes of a credit card include a plastic material, embossed or printed cardholder information, a magnetic stripe or chip for processing transactions, and a unique card number.;credit CONTEXT,card PIVOT,plastic MATERIAL
A cucumber is a long, cylindrical vegetable with smooth, dark green skin and a mild, refreshing taste.;cucumber PIVOT,long SIZE,cylindrical GEOMETRY,vegetable CONTEXT,smooth TEXTURE,green COLOR,skin COMPONENT
A cup is a container with a handle, a round opening at the top, and a cylindrical or conical shape.;cup PIVOT,container CONTEXT,handle COMPONENT,round GEOMETRY,opening COMPONENT,cylindrical GEOMETRY,conical GEOMETRY
It is commonly used for drinking beverages such as water, tea, coffee, and soda.;drinking TASK
The size, shape, and material of the cup may vary, but it typically holds around 8-12 ounces of liquid and is made of glass, ceramic, plastic, or metal.;cup PIVOT,glass MATERIAL,ceramic MATERIAL,plastic MATERIAL,metal MATERIAL
A die is a small, cube-shaped object typically made of plastic or metal.;die PIVOT,small SIZE,cube GEOMETRY,plastic MATERIAL,metal MATERIAL
A die is commonly used in games of chance, such as craps, Yahtzee, and board games, to generate a random number.;die PIVOT
A typical donut has a circular shape with a hole in the center and a fluffy texture.;donut PIVOT,circular GEOMETRY
Donuts are a popular breakfast food or snack and are commonly paired with coffee.;Donuts PIVOT
An earring typically consists of a small piece of jewelry that is inserted into the earlobe or another part of the ear.;earring PIVOT,small SIZE,piece CONTEXT,jewelry CONTEXT
They are often made of metal, such as gold or silver, and may include gemstones or other decorative elements.;metal MATERIAL,gold MATERIAL,silver MATERIAL
Earrings are commonly worn as a fashion accessory, to express individual style and enhance one's appearance.;Earrings PIVOT,accessory CONTEXT
Egg is typically oval-shaped with a hard shell that protects the yolk and the white.;Egg PIVOT,oval GEOMETRY,hard HARDNESS,shell COMPONENT,white COLOR
Eggs are used in various recipes like scrambled eggs, omelets, cakes, and custards;Eggs PIVOT
An envelope is typically rectangular in shape, made of paper or other materials, and has a flap that can be sealed.;envelope PIVOT,rectangular GEOMETRY,paper MATERIAL
It is used to enclose letters, documents, and other flat items for mailing or storage.;flat GEOMETRY
Envelopes often have a standard size to accommodate standard-sized papers, such as A4 or 8.5 x 11 inches.;Envelopes PIVOT
A flashlight typically has a cylindrical body with a LED bulb, a button to turn it on and off, and a battery compartment.;flashlight PIVOT,cylindrical GEOMETRY,bulb COMPONENT,button COMPONENT
The most common physical attributes of a flask are a small, flat, and curved design with a screw-top lid and a capacity of 4 to 8 ounces.;flask PIVOT,small SIZE,flat GEOMETRY,curved GEOMETRY,lid COMPONENT
It is typically made of stainless steel or metal with a glass or leather covering.;steel MATERIAL,metal MATERIAL,glass MATERIAL,leather MATERIAL
The flask is commonly used for carrying and consuming alcohol discreetly in public places.;flask PIVOT,carrying TASK
A fork is a utensil typically made of metal with slender prongs that curve inward and a handle for grasping.;fork PIVOT,metal MATERIAL,slender GEOMETRY,handle COMPONENT
Its most common use is for eating and transferring food from a plate to one's mouth.;eating TASK,transferring TASK
Additionally, forks can be used for cooking and serving food, and in some cases, as a tool for eating certain types of seafood.;forks PIVOT,cooking TASK,tool CONTEXT,eating TASK
A fountain pen typically has a pointed nib and a refillable ink reservoir.;fountain CONTEXT,pen PIVOT,nib COMPONENT
It is often made of metal or plastic, with a cylindrical barrel and a cap.;metal MATERIAL,plastic MATERIAL,cylindrical GEOMETRY,barrel COMPONENT,cap COMPONENT
Fountain pens are commonly used for writing, drawing, calligraphy, and journaling.;Fountain CONTEXT,pens PIVOT,writing TASK,drawing TASK
They offer a smooth writing experience and can create a variety of line widths and effects.;writing TASK
A frisbee pen typically has a round, flat body with a curved edge, and is made of plastic material.;frisbee PIVOT,round GEOMETRY,flat GEOMETRY,curved GEOMETRY,plastic MATERIAL
It is designed for throwing and catching like a frisbee, and usually used for recreational purposes such as games and exercise.;throwing TASK
A gel pen typically has a plastic barrel with a rubber grip, and uses water-based ink that flows smoothly onto paper.;gel CONTEXT,pen PIVOT,plastic MATERIAL,rubber MATERIAL
It is commonly used for writing, drawing, and coloring due to its vibrant and opaque pigments.;writing TASK,drawing TASK,coloring TASK
Glasses are an optical device consisting of a pair of lenses mounted in a frame, typically made of plastic or metal.;Glasses PIVOT,lenses COMPONENT,frame COMPONENT,plastic MATERIAL,metal MATERIAL
They are worn on the face to correct refractive errors in vision, such as nearsightedness, farsightedness, and astigmatism.;worn TASK
Glasses can be prescribed by an optometrist or ophthalmologist, and are commonly used for reading, driving, and other everyday activities.;Glasses PIVOT
A glue stick is a cylindrical object made of plastic with a twist-up mechanism that contains a solid, semi-transparent adhesive substance.;glue CONTEXT,stick PIVOT,cylindrical GEOMETRY,plastic MATERIAL
The adhesive in a glue stick is non-toxic and can be easily applied without making a mess, making it a popular choice for both home and office use.;glue CONTEXT,stick PIVOT
A golf ball is a small, spherical object typically made from rubber and plastic materials with a diameter of 1.68 inches and a weight of 1.62 ounces.;golf CONTEXT,ball PIVOT,small SIZE,spherical GEOMETRY,rubber MATERIAL,plastic MATERIAL
It has dimples on its surface to reduce air resistance and increase flight distance.;dimples TEXTURE
Golf balls are used in the sport of golf and are designed to be hit with golf clubs to travel long distances and reach specific targets on a golf course.;Golf CONTEXT,balls PIVOT
A hairbrush typically has a handle and a flat, rectangular head with bristles made of plastic, nylon, or natural materials like boar's hair.;hairbrush PIVOT,handle COMPONENT,flat GEOMETRY,rectangular GEOMETRY,head COMPONENT,bristles COMPONENT,plastic MATERIAL,nylon MATERIAL
It is commonly used for detangling, smoothing, and shaping hair, as well as distributing natural oils and styling products.;detangling TASK,smoothing TASK,shaping TASK
A hammer is a handheld tool that typically consists of a weighted head attached to a handle.;hammer PIVOT,tool CONTEXT,head COMPONENT,handle COMPONENT
The head may be made of steel, wood, or other materials and is designed to strike objects for various purposes such as driving nails into wood or breaking concrete.;head COMPONENT,steel MATERIAL,wood MATERIAL,strike TASK,breaking TASK
The handle can vary in length and may be made of materials such as wood, plastic, or rubber to provide a comfortable grip for the user.;handle COMPONENT,wood MATERIAL,plastic MATERIAL,rubber MATERIAL
